OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,NaturalGasAvailabe,SteamAvailabe
227,SPS-District K-12,K-12 School,CENTRAL,47.59796,-122.30415,1963,1.0,3,136188,0,136188,K-12 School,136188.0,,,,,,0.0,False,Missing Data,,170.9,True,False
228,NonResidential,Other,BALLARD,47.67767,-122.39631,1973,1.0,3,56000,0,56000,Other,56000.0,,,,,,2088978.125,False,Compliant,,59.34,True,False
229,SPS-District K-12,K-12 School,SOUTHEAST,47.54174,-122.27691000000002,2004,1.0,2,67371,0,67371,K-12 School,67371.0,,,,,92.0,2260359.75,True,Error - Correct Default Data,,46.36,True,False
230,NonResidential,Self-Storage Facility,SOUTHWEST,47.54508,-122.37737,1969,1.0,2,52088,0,52088,Self-Storage Facility,52088.0,,,,,,1576122.875,False,Compliant,,48.99,True,False
231,SPS-District K-12,K-12 School,LAKE UNION,47.65708,-122.33803,2010,1.0,3,127776,0,127776,K-12 School,127776.0,,,,,75.0,4998584.5,True,Error - Correct Default Data,,80.08,True,False
232,NonResidential,Hotel,LAKE UNION,47.62972,-122.32906,1998,1.0,5,123920,30000,93920,Hotel,123920.0,Parking,30000.0,Swimming Pool,0.0,79.0,9676783.0,False,Compliant,,309.6,True,False
233,Nonresidential COS,Other,LAKE UNION,47.62759000000001,-122.33661,1900,1.0,1,50000,0,50000,Museum,43000.0,,,,,,7942537.5,False,Compliant,,225.69,True,False
234,Nonresidential COS,Warehouse,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084,1926,1.0,2,50292,0,50292,Non-Refrigerated Warehouse,42345.0,Residence Hall/Dormitory,5000.0,Office,4730.0,,430473.6875,False,Compliant,,3.0,False,False
235,NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045,1998,1.0,7,207656,54341,153315,Hotel,141591.0,,,,,76.0,11754087.0,False,Compliant,,338.16,True,False
237,SPS-District K-12,K-12 School,BALLARD,47.68359,-122.37308,1999,1.0,2,67235,0,67235,K-12 School,67235.0,,,,,89.0,2443194.0,True,Error - Correct Default Data,,49.12,True,False
238,Nonresidential COS,Small- and Mid-Sized Office,NORTHWEST,47.70044,-122.34136,1957,1.0,2,91130,0,91130,Office,57968.0,Distribution Center,32881.0,Parking,11850.0,,10005492.0,False,Compliant,,175.77,True,False
239,SPS-District K-12,K-12 School,SOUTHWEST,47.54025,-122.3885,1991,1.0,3,58118,0,58118,K-12 School,59014.0,,,,,97.0,1519074.75,True,Error - Correct Default Data,,21.29,True,False
241,NonResidential,Hotel,NORTHWEST,47.70916,-122.33216000000002,1968,1.0,4,64893,0,64893,Hotel,64893.0,,,,,70.0,6211749.5,False,Compliant,,208.26,True,False
242,SPS-District K-12,K-12 School,NORTH,47.69823,-122.32126,1989,1.0,2,52792,0,52792,K-12 School,55480.0,,,,,,0.0,False,Missing Data,,0.0,False,False
243,SPS-District K-12,K-12 School,GREATER DUWAMISH,47.53809,-122.29591,1925,1.0,1,70762,0,70762,K-12 School,70762.0,,,,,87.0,4138032.75,True,Error - Correct Default Data,,168.88,True,False
244,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60105,-122.33518,1900,1.0,3,44558,0,44558,Office,34416.0,Self-Storage Facility,7672.0,Restaurant,2470.0,78.0,1722053.0,False,Compliant,,28.27,True,False
245,NonResidential,Other,GREATER DUWAMISH,47.59544,-122.33159,1999,1.0,6,1585960,327680,1258280,Other - Entertainment/Public Assembly,1585960.0,Parking,0.0,,,,62160304.0,False,Compliant,,892.63,True,False
247,Nonresidential COS,Distribution Center,GREATER DUWAMISH,47.57199,-122.32811,1924,1.0,2,179161,0,179161,Distribution Center,117476.0,Office,37321.0,Other,25543.0,,10168523.0,False,Compliant,,96.43,True,False
248,Nonresidential COS,Warehouse,GREATER DUWAMISH,47.57199,-122.32811,1965,1.0,2,58640,0,58640,Non-Refrigerated Warehouse,40831.0,Other - Services,16735.0,Office,11533.0,,4327563.5,False,Compliant,,27.39,False,False
249,NonResidential,Other,GREATER DUWAMISH,47.59085,-122.33354,1999,1.0,3,1172127,0,1172127,Other - Entertainment/Public Assembly,1172127.0,,,,,,57406988.0,False,Compliant,,1246.55,True,False
250,NonResidential,Hotel,GREATER DUWAMISH,47.59269000000001,-122.33372,2005,1.0,9,168449,14567,153882,Hotel,135006.0,Parking,20600.0,Food Service,9216.0,64.0,12871628.0,False,Compliant,,388.37,True,False
257,NonResidential,Warehouse,GREATER DUWAMISH,47.57507,-122.35747,1916,0.0,4,79600,0,79600,Non-Refrigerated Warehouse,79600.0,,,,,34.0,2411402.25,False,Compliant,,16.81,False,False
260,SPS-District K-12,K-12 School,LAKE UNION,47.65996,-122.33962,1997,1.0,4,241066,0,241066,K-12 School,241066.0,,,,,79.0,8886716.0,True,Error - Correct Default Data,,270.97,True,False
261,Campus,Large Office,GREATER DUWAMISH,47.52429,-122.31234,1980,14.0,2,334368,31874,302494,Office,240984.0,Laboratory,72963.0,Other - Utility,16766.0,,54136068.0,False,Compliant,,748.55,True,False
263,NonResidential,Other,NORTH,47.70281,-122.32532,2008,1.0,6,419848,335109,84739,Parking,335109.0,Movie Theater,65000.0,Medical Office,13567.0,,9238992.0,False,Compliant,,162.41,True,False
264,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2002,1.0,4,110785,0,110785,Multifamily Housing,58563.0,Supermarket/Grocery Store,48520.0,Parking,29839.0,,10864032.0,False,Compliant,,92.91,True,False
265,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,47.61316,-122.34153,2003,1.0,7,116947,0,116947,Multifamily Housing,81740.0,Office,27403.0,Other - Lodging/Residential,12851.0,,10442680.0,False,Compliant,,279.35,True,False
267,NonResidential,Hotel,DOWNTOWN,47.61275,-122.3333,1999,1.0,0,934292,0,934292,Hotel,495536.0,Parking,438756.0,Restaurant,49700.0,,66502836.0,False,Compliant,,1638.46,True,False
268,NonResidential,Hospital,CENTRAL,47.60705,-122.30966,1990,6.0,5,597519,0,597519,Hospital (General Medical & Surgical),601615.0,Parking,48607.0,,,34.0,147299056.0,False,Compliant,,4906.33,True,False
273,SPS-District K-12,K-12 School,DELRIDGE,47.52518,-122.34828,1999,1.0,1,71714,0,71714,K-12 School,71714.0,,,,,87.0,2470597.75,True,Error - Correct Default Data,,36.24,True,False
274,NonResidential,Warehouse,LAKE UNION,47.65097,-122.34227,1991,1.0,3,75397,8161,67236,Non-Refrigerated Warehouse,67236.0,Parking,8161.0,,,91.0,571637.5,False,Compliant,,9.63,True,False
276,NonResidential,Hospital,EAST,47.60399,-122.32377,2000,9.0,8,1158691,0,1158691,Hospital (General Medical & Surgical),1350182.0,Parking,387651.0,,,29.0,296671744.0,False,Compliant,,10734.57,True,True
278,NonResidential,Senior Care Community,DOWNTOWN,47.59626,-122.3218,1999,1.0,5,102796,12611,90185,Senior Care Community,55259.0,Medical Office,40091.0,K-12 School,3231.0,,10281401.0,False,Compliant,,193.94,True,False
279,SPS-District K-12,K-12 School,SOUTHWEST,47.57678,-122.38459,2002,1.0,2,208981,0,208981,K-12 School,208981.0,,,,,80.0,9030149.0,True,Error - Correct Default Data,,207.79,True,False
280,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.6136,-122.32785,1909,1.0,6,51976,0,51976,Multifamily Housing,50350.0,,,,,34.0,4480534.5,False,Compliant,,145.31,True,False
281,NonResidential,K-12 School,NORTHEAST,47.66568,-122.31368,1928,1.0,2,55653,0,55653,K-12 School,55500.0,,,,,98.0,1597907.25,False,Compliant,,72.88,True,False
282,NonResidential,Hotel,NORTHEAST,47.66151,-122.31457,1931,1.0,16,106860,0,106860,Hotel,106860.0,,,,,49.0,12616417.0,False,Compliant,,469.57,True,False
283,NonResidential,Small- and Mid-Sized Office,NORTH,47.71895,-122.29475,1972,1.0,5,50759,0,50759,Office,47079.0,Restaurant,3680.0,,,62.0,3321734.0,False,Compliant,,49.09,True,False
284,NonResidential,Worship Facility,NORTHEAST,47.66182,-122.31113,1952,1.0,2,56772,0,56772,Worship Facility,56772.0,,,,,46.0,2762805.5,False,Compliant,,84.57,True,False
285,NonResidential,Worship Facility,NORTHEAST,47.6626,-122.31164,1952,1.0,3,103000,0,103000,Worship Facility,103000.0,,,,,42.0,5391782.0,False,Compliant,,149.93,True,False
286,SPS-District K-12,K-12 School,NORTHEAST,47.67723,-122.31281,2006,1.0,3,269297,0,269297,K-12 School,269297.0,,,,,80.0,11208195.0,True,Error - Correct Default Data,,225.19,True,False
287,SPS-District K-12,K-12 School,NORTHEAST,47.67184,-122.29221,2001,1.0,3,75174,0,75174,K-12 School,75174.0,,,,,77.0,3011741.75,True,Error - Correct Default Data,,71.86,True,False
289,SPS-District K-12,K-12 School,MAGNOLIA / QUEEN ANNE,47.64052,-122.3656,2003,1.0,3,75214,0,75214,K-12 School,75214.0,,,,,88.0,2457326.25,True,Error - Correct Default Data,,43.98,True,False
290,SPS-District K-12,K-12 School,SOUTHWEST,47.57298,-122.39028,2005,1.0,3,134918,0,134918,K-12 School,134918.0,,,,,91.0,4135198.25,True,Error - Correct Default Data,,69.42,True,False
291,SPS-District K-12,K-12 School,CENTRAL,47.59096,-122.29985,1991,1.0,2,64414,0,64414,K-12 School,65310.0,,,,,67.0,2453255.5,True,Error - Correct Default Data,,16.0,False,False
292,SPS-District K-12,K-12 School,NORTHWEST,47.67725,-122.32232,1927,1.0,3,92437,0,92437,K-12 School,92437.0,,,,,78.0,5280739.0,True,Error - Correct Default Data,,201.05,True,False
293,NonResidential,Other,DOWNTOWN,47.61103,-122.33238,1914,1.0,7,128766,0,128766,Other - Entertainment/Public Assembly,109754.0,Other,12876.0,Office,6136.0,,6057410.0,False,Compliant,,57.21,True,False
294,NonResidential,Residence Hall,DOWNTOWN,47.6079,-122.33266,1913,1.0,9,107572,0,107572,Residence Hall/Dormitory,63934.0,Office,27143.0,Retail Store,10568.0,76.0,5879083.0,False,Compliant,,254.87,False,True
295,NonResidential,Other,DOWNTOWN,47.60699,-122.33481,1955,1.0,15,230880,0,230880,Other,203000.0,,,,,,61674856.0,False,Compliant,,433.6,False,False
296,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.56379,-122.36301,1917,1.0,4,56617,0,56617,Multifamily Housing,56617.0,,,,,15.0,2185550.5,False,Compliant,,50.52,True,False
297,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,47.72232,-122.29181,2009,1.0,6,56745,0,56745,Multifamily Housing,43673.0,,,,,54.0,2574628.5,False,Compliant,,59.63,True,False
299,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,47.53685,-122.28406,2003,1.0,4,67920,0,67920,Multifamily Housing,24600.0,Medical Office,12917.0,Office,4150.0,,2864132.5,False,Compliant,,23.8,True,False
300,SPS-District K-12,K-12 School,GREATER DUWAMISH,47.55237,-122.31391,2007,1.0,3,204961,0,204961,K-12 School,204961.0,,,,,94.0,8935423.0,True,Error - Correct Default Data,,226.06,True,False
302,NonResidential,Other,MAGNOLIA / QUEEN ANNE,47.63965,-122.3783,1973,1.0,1,76086,0,76086,Other,77810.0,,,,,,3576720.0,False,Compliant,,101.41,True,False
313,NonResidential,Medical Office,MAGNOLIA / QUEEN ANNE,47.61972,-122.36033,1927,1.0,5,190000,39000,151000,Medical Office,146741.0,Office,9805.0,,,1.0,28731502.0,False,Compliant,,661.04,True,False
314,NonResidential,Hotel,DOWNTOWN,47.6124,-122.35075,1961,1.0,4,122309,0,122309,Hotel,122309.0,,,,,8.0,26122018.0,False,Compliant,,1060.13,True,False
315,Campus,Other,DOWNTOWN,47.61137,-122.34947,1995,4.0,3,215476,0,215476,Other,217088.0,,,,,,24606366.0,False,Compliant,,639.39,True,False
316,NonResidential,Hotel,DOWNTOWN,47.61069000000001,-122.34653,2003,1.0,8,254273,38800,215473,Hotel,277000.0,,,,,29.0,26831896.0,False,Compliant,,780.84,True,False
317,Nonresidential COS,Other,DOWNTOWN,47.60729,-122.34211,1980,1.0,2,69400,0,69400,Other - Entertainment/Public Assembly,69400.0,,,,,,15230290.0,False,Compliant,,301.76,True,False
318,NonResidential,Mixed Use Property,DOWNTOWN,47.6041,-122.33958,1900,1.0,1,62900,0,62900,Restaurant,32494.0,Other,29793.0,Retail Store,3384.3000490000004,,10883874.0,False,Compliant,,377.27,True,False
319,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60271,-122.33557,1914,1.0,4,56500,0,56500,Office,33000.0,Retail Store,7000.0,,,98.0,1500938.5,False,Compliant,,44.22,False,True
320,NonResidential,Warehouse,GREATER DUWAMISH,47.59486,-122.32455,2008,1.0,4,203504,0,203504,Non-Refrigerated Warehouse,159372.0,Other - Services,44132.0,,,72.0,3944732.0,False,Compliant,,26.39,False,False
322,NonResidential,Large Office,DOWNTOWN,47.61757,-122.35122,1968,0.0,3,100734,26731,74003,Office,100734.0,,,,,20.0,9892566.0,False,Compliant,,68.24,False,False
323,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.61703,-122.35012,1981,1.0,4,77662,18504,59158,Office,62108.0,Parking,17570.0,,,57.0,5168686.5,False,Compliant,,68.19,True,False
324,NonResidential,Large Office,DOWNTOWN,47.61619,-122.34599,1978,1.0,12,234000,21790,212210,Office,173786.0,Laboratory,29865.0,Parking,25373.0,39.0,18811322.0,False,Compliant,,149.27,True,False
326,NonResidential,Large Office,DOWNTOWN,47.61217,-122.33693999999998,1989,1.0,25,369996,0,369996,Office,383942.0,Parking,127192.0,,,74.0,24755086.0,False,Compliant,,172.58,False,False
327,NonResidential,Retail Store,DOWNTOWN,47.61229,-122.33629,1925,1.0,10,693450,0,693450,Retail Store,361107.0,Office,332343.0,,,93.0,40037736.0,False,Compliant,,398.19,True,True
328,NonResidential,Large Office,DOWNTOWN,47.61316,-122.3343,1976,1.0,33,791396,0,791396,Office,622034.0,Parking,132465.0,Other,33110.0,89.0,42227404.0,False,Compliant,,313.3,True,False
329,NonResidential,Large Office,DOWNTOWN,47.61399,-122.33523,2000,1.0,23,747747,205076,542671,Office,542461.0,Parking,219045.0,Restaurant,9337.0,90.0,31693704.0,False,Compliant,,359.11,True,False
330,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.61356,-122.33665,1926,1.0,10,63409,7757,55652,Office,45260.0,Retail Store,6187.0,,,90.0,3826622.5,False,Compliant,,170.51,False,True
331,NonResidential,Large Office,DOWNTOWN,47.61375,-122.33566,1930,1.0,17,204790,30000,174790,Office,142034.0,Other - Recreation,17070.0,Retail Store,14666.0,91.0,8081443.0,False,Compliant,,100.26,True,False
332,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.61256,-122.33808,1916,1.0,5,73399,0,73399,Office,51557.0,Retail Store,9976.0,,,61.0,3992167.75,False,Compliant,,26.19,False,False
333,NonResidential,Large Office,DOWNTOWN,47.61391,-122.33725,1969,1.0,20,265851,32334,233517,Office,226454.0,Parking,29214.0,,,90.0,15742790.0,False,Compliant,,563.25,False,True
334,NonResidential,Large Office,DOWNTOWN,47.61578,-122.33726,2009,1.0,25,758043,228668,529375,Office,582725.0,Parking,191082.0,,,95.0,27018020.0,False,Compliant,,229.25,True,False
335,NonResidential,Large Office,DOWNTOWN,47.61641,-122.34112,1968,1.0,12,206000,0,206000,Office,161000.0,Parking,51250.0,,,91.0,9075988.0,False,Compliant,,222.19,False,True
336,NonResidential,Large Office,DOWNTOWN,47.61555,-122.33582,2009,1.0,36,824887,154972,669915,Office,743562.0,Parking,161119.0,,,97.0,39360016.0,False,Compliant,,275.54,False,False
337,NonResidential,Large Office,DOWNTOWN,47.61516,-122.33303,1990,1.0,16,480840,141600,339240,Office,311736.0,Parking,123356.0,Fitness Center/Health Club/Gym,18239.0,94.0,18468776.0,False,Compliant,,130.73,True,False
339,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60266,-122.33332,1900,1.0,7,89550,0,89550,Office,64712.0,Retail Store,10058.0,Social/Meeting Hall,7030.0,85.0,4135330.5,False,Compliant,,51.67,False,True
340,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60219,-122.33347,1900,1.0,6,89355,0,89355,Office,82355.0,Retail Store,7000.0,,,66.0,4188308.75,False,Compliant,,31.97,True,False
341,NonResidential,Large Office,DOWNTOWN,47.6036,-122.33288,1922,1.0,15,388934,0,388934,Office,388934.0,,,,,89.0,18982748.0,False,Compliant,,213.23,False,True
342,NonResidential,Large Office,DOWNTOWN,47.60403,-122.33497,1929,1.0,22,384302,0,384302,Office,348969.0,Convenience Store without Gas Station,3291.899902,Food Service,1437.0,98.0,10471812.0,False,Compliant,,70.15,False,False
343,NonResidential,Large Office,DOWNTOWN,47.6037,-122.33447,1958,1.0,17,378525,84600,293925,Office,236827.0,Parking,83311.0,Restaurant,14679.0,69.0,0.0,False,Compliant,,940.47,False,True
345,NonResidential,Large Office,DOWNTOWN,47.60505,-122.33427,1983,1.0,47,1323055,0,1323055,Office,1011135.0,Parking,272682.0,Restaurant,37595.0,94.0,44683660.0,False,Compliant,,318.97,True,False
346,NonResidential,Large Office,DOWNTOWN,47.60567,-122.33511,1986,1.0,41,589921,129432,460489,Office,470416.0,Parking,107667.0,Pre-school/Daycare,10290.0,84.0,24603420.0,False,Compliant,,171.52,False,False
347,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,47.60542,-122.33588,1950,1.0,6,91091,1392,89699,Office,89699.0,Parking,1392.0,,,,1916413.75,False,Compliant,,46.56,False,True
348,NonResidential,Large Office,DOWNTOWN,47.60581,-122.33664,1968,1.0,8,157941,62993,94948,Office,84838.0,Parking,15401.0,,,81.0,3743228.5,False,Compliant,,26.1,False,False
349,NonResidential,Large Office,DOWNTOWN,47.60614,-122.33674,1991,1.0,29,635303,197231,438072,Office,522667.0,Parking,194435.0,Convenience Store without Gas Station,6122.0,95.0,18754466.0,False,Compliant,,139.72,False,True
350,NonResidential,Large Office,DOWNTOWN,47.60642,-122.33581,1958,1.0,6,172842,25920,146922,Office,99890.0,Data Center,39336.0,Parking,25000.0,,41650404.0,False,Non-Compliant,High outlier,362.66,True,False
351,NonResidential,Large Office,DOWNTOWN,47.60655,-122.33533,1980,1.0,34,776762,162604,614158,Office,606050.0,Parking,154947.0,,,81.0,32577050.0,False,Compliant,,231.32,True,False
352,NonResidential,Large Office,DOWNTOWN,47.60671,-122.33456,1972,1.0,14,186768,23775,162993,Office,182540.0,Parking,33671.0,Data Center,240.0,95.0,9843217.0,False,Compliant,,218.53,False,True
353,NonResidential,Large Office,DOWNTOWN,47.60615,-122.33388,1969,1.0,49,1123435,368980,754455,Office,808980.0,Parking,232248.0,Other,30329.0,89.0,47518124.0,False,Compliant,,627.87,True,False
354,NonResidential,Large Office,DOWNTOWN,47.60549,-122.33319,2002,1.0,37,1052469,164420,888049,Office,765351.0,Parking,185581.0,Financial Office,103478.0,93.0,42071712.0,False,Compliant,,287.32,False,False
355,NonResidential,Large Office,DOWNTOWN,47.60616,-122.33165,1973,1.0,42,617684,171500,446184,Office,581558.0,Parking,189600.0,Retail Store,18026.0,28.0,71568952.0,False,Compliant,,546.65,False,True
356,NonResidential,Large Office,DOWNTOWN,47.60471,-122.33261,1907,1.0,8,201480,0,201480,Office,161762.0,Retail Store,29094.0,Non-Refrigerated Warehouse,10624.0,91.0,9510490.0,False,Compliant,,175.95,False,True
357,Nonresidential COS,Large Office,DOWNTOWN,47.60501,-122.32988,1990,1.0,63,1354987,159600,1195387,Office,1191115.0,Parking,159599.0,Other,18656.0,89.0,61576184.0,False,Compliant,,429.27,False,False
358,Nonresidential COS,Large Office,DOWNTOWN,47.60421,-122.32919,2001,1.0,14,310490,0,310490,Office,269284.0,Other,28394.0,Data Center,600.0,,21960822.0,False,Compliant,,380.37,True,False
359,Nonresidential COS,Large Office,DOWNTOWN,47.60377,-122.32971,2003,1.0,8,199530,30660,168870,Office,160418.0,Parking,18590.0,Other,17480.0,69.0,13972700.0,False,Compliant,,298.61,True,False
360,NonResidential,Large Office,DOWNTOWN,47.60249,-122.32854,2006,1.0,13,372242,52703,319539,Office,319539.0,Parking,52703.0,,,98.0,13862720.0,False,Compliant,,216.24,True,False
361,NonResidential,Large Office,DOWNTOWN,47.60193,-122.32812,1909,1.0,7,114395,8296,106099,Office,96582.0,,,,,99.0,2970604.25,False,Compliant,,70.17,True,False
363,NonResidential,Retail Store,NORTHEAST,47.66024,-122.31278,1978,1.0,2,89200,0,89200,Retail Store,89200.0,,,,,83.0,6707359.5,False,Compliant,,89.47,True,False
364,NonResidential,Large Office,NORTHEAST,47.66072,-122.31466,1971,1.0,23,474546,0,474546,Office,474546.0,,,,,77.0,29997380.0,False,Compliant,,198.34,False,False
365,NonResidential,Other,NORTHEAST,47.6606,-122.31512,1969,1.0,5,36000,0,36000,Data Center,36000.0,,,,,96.0,30038490.0,False,Compliant,,209.41,False,False
366,NonResidential,Small- and Mid-Sized Office,NORTHEAST,47.661,-122.31626,1961,0.0,5,99005,0,99005,Office,79555.0,,,,,70.0,5008123.5,False,Compliant,,119.03,True,False
367,NonResidential,Large Office,NORTHEAST,47.66065,-122.31689,2002,1.0,6,135051,44248,90803,Office,95943.0,Parking,42500.0,,,88.0,4426136.0,False,Compliant,,30.86,False,False
368,NonResidential,Large Office,NORTHEAST,47.65999,-122.31741,2002,1.0,5,220649,82720,137929,Office,145754.0,Parking,90000.0,,,93.0,7046345.5,False,Compliant,,49.12,False,False
369,NonResidential,Self-Storage Facility,DOWNTOWN,47.61591,-122.33238,1964,1.0,5,93660,0,93660,Self-Storage Facility,93660.0,,,,,,940359.1875,False,Compliant,,6.09,False,False
370,NonResidential,Large Office,DOWNTOWN,47.61597,-122.33086000000002,1980,1.0,18,413715,64660,349055,Office,348270.0,Parking,69634.0,,,79.0,24224888.0,False,Compliant,,168.88,False,False
371,NonResidential,Mixed Use Property,DOWNTOWN,47.6177,-122.3306,2000,1.0,11,381381,195621,185760,Parking,182820.0,Office,164192.0,Fitness Center/Health Club/Gym,37782.0,94.0,9944328.0,False,Compliant,,72.42,True,False
372,NonResidential,Large Office,DOWNTOWN,47.61695,-122.32965,1988,1.0,20,497513,118744,378769,Office,367623.0,Parking,114510.0,,,65.0,0.0,False,Compliant,,197.19,True,False
